Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
181,152.0000,1.8925,6.1500,0.0000,NaN,NaN,9.9586,NaN,0.0000,0.0000,0.0000
182,150.0000,1.3690,5.7000,0.0000,NaN,NaN,6.5483,NaN,0.0000,0.0000,0.0000
183,150.0000,-1.0684,6.4000,0.0000,NaN,NaN,14.4788,NaN,0.0000,0.0000,0.0000
184,148.0000,4.4535,6.1000,0.0000,NaN,NaN,12.5885,NaN,0.0000,0.0000,0.0000
185,148.0000,2.1305,6.5000,0.0000,NaN,NaN,9.8756,NaN,0.0000,0.0000,0.0000
186,147.0000,-12.2473,6.4500,0.0000,NaN,NaN,8.8236,NaN,0.1071,0.0000,0.0000
187,147.0000,-13.1230,6.9500,-21.5127,NaN,NaN,10.6396,0.6552,0.0484,0.0000,0.0000
188,146.0000,3.0328,7.2000,0.0000,NaN,NaN,16.7579,NaN,0.0000,0.0000,0.0000
189,146.0000,-0.1952,7.1000,0.0000,NaN,NaN,6.2291,NaN,0.0000,0.0000,0.0000
190,145.0000,4.9672,6.8500,0.0000,NaN,NaN,13.5733,NaN,0.0000,NaN,0.0000
191,142.0000,-30.2363,7.2500,-102.3775,NaN,NaN,7.5805,0.5509,0.0105,0.0000,0.0000
192,141.0000,2.7191,6.4000,0.0000,NaN,NaN,5.5924,NaN,0.0000,0.0000,0.0000
193,135.0000,-1.2898,5.4500,0.0000,NaN,NaN,15.8066,NaN,0.0625,0.0000,0.0000
194,132.0000,3.9999,6.5000,0.0000,NaN,NaN,11.8049,NaN,0.0000,0.0000,0.0000
195,131.0000,2.4039,6.2000,0.0000,NaN,NaN,13.9634,NaN,0.0000,0.0000,0.0000
196,130.0000,2.3971,6.5500,0.0000,NaN,NaN,14.9823,NaN,0.0000,0.0000,0.0000
197,129.0000,3.7233,7.3000,-31.8198,NaN,NaN,16.4274,0.6320,0.0000,0.0000,0.0000
198,128.0000,0.7529,6.1500,0.0000,NaN,NaN,13.6990,NaN,0.0833,0.0000,0.0000
199,127.0000,-19.7363,6.0000,0.0000,NaN,NaN,9.8408,NaN,0.0182,0.0000,0.0000
200,124.0000,-5.8549,6.2000,0.0000,NaN,NaN,13.3937,NaN,0.0500,0.0000,0.0000
201,123.0000,0.5027,6.2500,0.0000,NaN,NaN,9.5693,NaN,0.1667,0.0000,0.0000
202,123.0000,3.7183,6.8500,0.0000,NaN,NaN,6.6037,NaN,0.0000,0.0000,0.0000
203,120.0000,-173.2154,5.9500,0.0000,NaN,NaN,9.1954,NaN,0.3409,0.0000,0.1477
204,118.0000,4.3298,7.1000,0.0000,NaN,NaN,11.8603,NaN,0.0000,0.0000,0.0000
205,117.0000,-16.4542,6.3000,0.0000,NaN,NaN,11.8931,NaN,0.0000,0.0000,0.0000
206,115.0000,-14.6107,5.9500,0.0000,NaN,NaN,11.3910,NaN,0.0244,0.0000,0.0000
207,112.0000,-0.6152,6.4500,0.0000,NaN,NaN,6.7952,NaN,0.0625,0.0000,0.0000
208,111.0000,-2.3509,5.7500,0.0000,NaN,NaN,11.4828,NaN,0.0000,0.0000,0.0000
209,111.0000,-0.1236,7.4500,0.0000,NaN,NaN,6.0486,NaN,0.0000,0.0000,0.0000
210,111.0000,-2.3186,7.3500,0.0000,NaN,NaN,11.7904,NaN,0.0476,0.0000,0.0000
211,110.0000,-1.9230,7.9000,0.0000,NaN,NaN,9.3509,NaN,0.1250,0.0000,0.1250
212,107.0000,1.8476,6.8500,-18.4605,NaN,NaN,8.5123,0.6931,0.0000,0.0000,0.0000
213,104.0000,1.6908,6.8000,-738.0027,NaN,NaN,9.7794,0.0467,0.0000,0.0000,0.0000
214,103.0000,1.8028,6.0000,0.0000,NaN,NaN,8.8335,NaN,0.0000,0.0000,0.0000
215,102.0000,3.3574,7.4500,0.0000,NaN,NaN,8.7576,NaN,0.0000,0.0000,0.0000
216,102.0000,3.2168,6.3000,0.0000,NaN,NaN,12.3857,NaN,0.0000,0.0000,0.0000
217,101.0000,1.2903,7.1000,0.0000,NaN,NaN,6.1862,NaN,0.0526,0.0000,0.0000
218,99.0000,-0.5857,5.8500,0.0000,NaN,NaN,7.8597,NaN,0.0667,0.0000,0.0000
219,98.0000,-1.7509,6.5500,0.0000,NaN,NaN,8.7309,NaN,0.1429,0.0000,0.0000
220,97.0000,-4.2699,5.6500,0.0000,NaN,NaN,8.7363,NaN,0.0000,0.0000,0.0000
221,96.0000,1.1022,6.5000,-18.4605,NaN,NaN,7.5914,0.6641,0.0000,0.0000,0.0000
222,95.0000,1.3218,6.3000,0.0000,NaN,NaN,11.2112,NaN,0.0000,0.0000,0.0000
223,94.0000,2.1101,7.2000,0.0000,NaN,NaN,7.4003,NaN,0.0000,0.0000,0.0000
224,91.0000,-2.9295,5.9500,0.0000,NaN,NaN,8.8757,NaN,0.0000,0.0000,0.0000
225,89.0000,1.8150,7.0000,0.0000,NaN,NaN,8.6948,NaN,0.0000,0.0000,0.0000
226,89.0000,0.6696,7.5000,0.0000,NaN,NaN,7.3139,NaN,0.0000,0.0000,0.0000
227,88.0000,3.0696,6.9000,0.0000,NaN,NaN,9.5135,NaN,0.0000,0.0000,0.0000
228,88.0000,-0.6574,5.9500,0.0000,NaN,NaN,6.0218,NaN,0.1000,0.0000,0.0000
229,88.0000,4.3859,5.7000,0.0000,NaN,NaN,7.5039,NaN,0.0000,NaN,0.0000
230,86.0000,-12.9226,7.3500,0.0000,NaN,NaN,8.6402,NaN,0.1111,0.0000,0.0556
231,84.0000,-2.0825,6.0500,0.0000,NaN,NaN,9.8273,NaN,0.0909,0.0000,0.0000
232,79.0000,3.0779,5.7000,0.0000,NaN,NaN,7.2150,NaN,0.0000,0.0000,0.0000
233,79.0000,-27.2071,5.4500,0.0000,NaN,NaN,9.5574,NaN,0.0465,0.0000,0.0000
234,79.0000,-4.6868,6.0000,0.0000,NaN,NaN,6.4010,NaN,0.0000,0.0000,0.0000
235,77.0000,3.3532,6.3500,0.0000,NaN,NaN,7.0499,NaN,0.0000,0.0000,0.0000
236,77.0000,2.8142,6.5000,0.0000,NaN,NaN,9.6094,NaN,0.0000,0.0000,0.0000
237,72.0000,4.2767,6.3000,0.0000,NaN,NaN,8.9072,NaN,NaN,NaN,NaN
238,71.0000,-0.6487,7.6500,0.0000,NaN,NaN,7.6495,NaN,0.0000,0.0000,0.0000
239,68.0000,0.9101,6.9500,0.0000,NaN,NaN,6.5311,NaN,0.0000,0.0000,0.0000
240,68.0000,2.1842,7.0000,0.0000,NaN,NaN,7.0920,NaN,0.0000,0.0000,0.0000
241,66.0000,4.1687,6.5000,0.0000,NaN,NaN,7.7786,NaN,0.0000,NaN,0.0000
242,65.0000,-3.6702,6.5500,0.0000,NaN,NaN,5.8762,NaN,0.0000,0.0000,0.0000
243,64.0000,2.1358,6.4000,0.0000,NaN,NaN,7.8467,NaN,0.0000,0.0000,0.0000
244,62.0000,3.1999,6.4000,0.0000,NaN,NaN,5.9875,NaN,0.0000,0.0000,0.0000
245,57.0000,1.5392,6.3000,0.0000,NaN,NaN,7.4009,NaN,0.0000,0.0000,0.0000
246,56.0000,1.6828,6.5500,0.0000,NaN,NaN,4.8545,NaN,0.0000,0.0000,0.0000
