Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
126,544.0000,2.5921,6.5000,-668.9165,NaN,NaN,57.7323,0.0142,0.2105,0.0000,0.0000
127,540.0000,2.3687,7.4500,-618.3630,NaN,NaN,28.3382,0.0526,0.0000,0.0000,0.0000
128,535.0000,2.1507,6.5500,-520.4295,NaN,NaN,54.3018,0.0281,0.2500,0.0000,0.0000
129,533.0000,2.4607,5.9000,-448.4892,NaN,NaN,36.2590,0.0542,0.1250,0.0000,0.0000
130,531.0000,2.3140,6.7000,-361.6060,NaN,NaN,64.7739,0.0597,0.2941,0.0000,0.0000
131,528.0000,2.3394,6.1500,-460.3449,NaN,NaN,71.0459,0.0275,0.3529,0.0000,0.0000
132,526.0000,1.9802,6.7000,-401.5127,NaN,NaN,50.0318,0.0437,0.5556,0.0000,0.0000
133,502.0000,2.2321,6.0500,-476.1792,NaN,NaN,29.3574,0.0361,0.2143,0.0000,0.0000
134,475.0000,2.3104,5.8000,-447.2256,NaN,NaN,40.1111,0.0304,0.2500,0.0000,0.0000
135,470.0000,2.7970,7.1000,-682.4207,NaN,NaN,36.5971,0.0502,0.0870,0.0000,0.0000
136,468.0000,2.0432,6.9500,-618.8342,NaN,NaN,55.1420,0.0362,0.1818,0.0000,0.0000
137,460.0000,2.1060,6.8500,-554.7610,NaN,NaN,38.4168,0.0124,0.1333,0.0000,0.0000
138,460.0000,2.0879,7.4500,-415.0465,NaN,NaN,51.2845,0.0749,0.0833,0.0000,0.0000
139,457.0000,1.9304,6.9500,-448.9661,NaN,NaN,47.3903,0.0370,0.1667,0.0000,0.0000
140,457.0000,2.1446,5.3500,-506.5610,NaN,NaN,73.7722,0.0306,0.4545,0.0000,0.0000
141,449.0000,1.5480,5.5500,-316.8583,NaN,NaN,35.8657,0.0350,0.2857,0.0000,0.0000
142,445.0000,2.9526,7.1500,-705.2652,NaN,NaN,41.2123,0.0766,0.0000,NaN,0.0000
143,445.0000,2.0888,6.3500,-490.4445,NaN,NaN,56.6920,0.0326,0.2500,0.0000,0.0000
144,440.0000,1.0860,7.6000,-275.1211,NaN,NaN,36.8481,0.0286,0.6000,0.0000,0.0000
145,434.0000,1.7055,7.4000,-408.5440,NaN,NaN,46.0979,0.0349,0.6667,0.0000,0.0000
146,432.0000,1.9502,7.5000,-441.7138,NaN,NaN,45.1000,0.0279,0.2308,0.0000,0.0000
147,429.0000,1.7299,6.9500,-477.3638,NaN,NaN,38.6235,0.0414,0.1429,0.0000,0.0000
148,425.0000,1.7194,5.7500,-361.9877,NaN,NaN,38.7524,0.0495,0.3000,0.0000,0.0000
149,419.0000,2.1396,5.5500,-510.4836,NaN,NaN,21.6235,0.0840,0.1538,0.0000,0.0000
150,418.0000,1.5141,6.9500,-68.1303,NaN,NaN,43.0567,0.0325,0.0769,0.0000,0.0000
151,415.0000,2.1554,5.6500,-603.1661,NaN,NaN,38.8507,0.0439,0.2308,0.0000,0.0000
152,415.0000,1.6962,6.9500,-406.7282,NaN,NaN,51.2422,0.0474,0.0909,0.0000,0.0000
153,407.0000,2.0337,6.3000,-475.1801,NaN,NaN,53.5907,0.0456,0.2727,0.0000,0.0000
154,406.0000,2.6966,6.4000,-574.6832,NaN,NaN,53.1729,0.1086,0.0952,NaN,0.0000
155,405.0000,1.9270,6.9000,-682.5164,NaN,NaN,51.2418,0.0621,0.4444,0.0000,0.0000
156,404.0000,2.1975,6.0000,-621.4244,NaN,NaN,59.1362,0.0419,0.2308,0.0000,0.0000
157,403.0000,1.5829,6.4000,-571.5157,NaN,NaN,47.3910,0.0199,0.3333,0.0000,0.0000
158,402.0000,1.9029,7.4500,-294.4107,NaN,NaN,67.3912,0.0337,0.2000,0.0000,0.0000
159,402.0000,1.4633,7.1500,-209.7462,NaN,NaN,37.2531,0.0405,0.4286,0.0000,0.0000
160,401.0000,1.7531,8.0000,-512.5461,NaN,NaN,40.7814,0.0641,0.3750,0.0000,0.0000
161,401.0000,1.7807,7.3000,-486.2496,NaN,NaN,63.3823,0.0376,0.3333,0.0000,0.0000
162,391.0000,1.9357,6.8500,-610.8696,NaN,NaN,51.3886,0.0441,0.3000,0.0000,0.0000
163,390.0000,1.4754,5.5500,-353.3523,NaN,NaN,66.5937,0.0252,0.3750,0.0000,0.0000
164,385.0000,2.5708,7.1500,-657.1300,NaN,NaN,58.8896,0.0740,0.1875,NaN,0.0000
165,384.0000,2.0919,6.8500,-699.9974,NaN,NaN,54.7756,0.0625,0.2500,0.0000,0.0000
166,383.0000,2.3949,6.0000,-526.0543,NaN,NaN,52.9754,0.0501,0.3846,NaN,0.0000
167,382.0000,1.8097,6.0500,-571.2225,NaN,NaN,31.8751,0.0772,0.5000,0.0000,0.0000
168,381.0000,1.6490,5.7000,-179.1574,NaN,NaN,44.1353,0.0253,0.8571,0.0000,0.0000
169,381.0000,2.0479,6.5500,-564.5961,NaN,NaN,51.2393,0.0613,0.2500,0.0000,0.0000
170,379.0000,2.4964,5.1500,-532.5514,NaN,NaN,43.6201,0.0917,0.1579,NaN,0.0000
171,378.0000,1.1965,6.6000,-231.7676,NaN,NaN,28.0055,0.0489,0.4000,0.0000,0.0000
172,378.0000,1.8305,6.2000,-534.5992,NaN,NaN,50.1347,0.0760,0.2500,0.0000,0.0000
173,376.0000,1.5391,6.6000,-592.0818,NaN,NaN,39.0326,0.1010,0.8000,0.0000,0.0000
174,370.0000,2.5957,6.2500,-593.1226,NaN,NaN,64.3327,0.1168,0.0500,0.0000,0.0000
175,369.0000,1.8021,6.6000,-602.0736,NaN,NaN,35.4863,0.0575,0.3333,0.0000,0.0000
176,369.0000,2.2911,5.8500,-713.5276,NaN,NaN,69.7904,0.0575,0.2500,0.0000,0.0000
177,368.0000,2.1001,6.6000,-483.3784,NaN,NaN,40.6191,0.0468,0.3333,0.0000,0.0000
178,364.0000,1.9191,6.9500,-429.8792,NaN,NaN,49.3651,0.0491,0.3333,0.0000,0.0000
179,346.0000,1.3827,7.5000,-348.1397,NaN,NaN,29.2561,0.0440,0.2857,0.0000,0.0000
180,346.0000,1.9159,5.4500,-607.0885,NaN,NaN,64.3634,0.0779,0.2222,0.0000,0.0000
181,345.0000,1.6585,6.4000,-548.5540,NaN,NaN,69.8094,0.0496,0.4286,0.0000,0.0000
182,345.0000,1.4065,6.6000,-347.0569,NaN,NaN,40.9161,0.0600,0.4286,0.0000,0.0000
