Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
181,242.0000,3.1634,6.4000,0.0000,NaN,NaN,8.2952,NaN,0.1000,0.0000,0.0000
182,242.0000,2.3808,6.6500,0.0000,NaN,NaN,14.0779,0.6670,0.0227,0.0000,0.0000
183,232.0000,3.8524,5.7000,0.0000,NaN,NaN,14.7060,NaN,0.0000,0.0000,0.0000
184,225.0000,5.3282,7.2500,0.0000,NaN,NaN,10.5359,NaN,0.0000,0.0000,0.0000
185,222.0000,1.6922,5.5500,0.0000,NaN,NaN,13.4582,NaN,0.0345,0.0000,0.0000
186,222.0000,-7.3518,6.9500,0.0000,NaN,NaN,12.8210,NaN,0.1011,0.0000,0.0000
187,215.0000,-1.6092,7.6500,0.0000,NaN,NaN,12.5441,NaN,0.0513,0.0000,0.0000
188,213.0000,2.2108,7.3500,0.0000,NaN,NaN,12.5502,NaN,0.0426,0.0000,0.0000
189,207.0000,-0.8469,6.3000,-217.7467,NaN,NaN,12.7186,0.3762,0.0400,0.0000,0.0000
190,205.0000,-0.0213,5.4000,-62.7782,NaN,NaN,6.2752,0.6266,0.0678,0.0000,0.0000
191,194.0000,4.0329,7.6500,0.0000,NaN,NaN,8.2282,NaN,0.2000,0.0000,0.0000
192,193.0000,-8.7285,8.1000,0.0000,NaN,NaN,18.5042,NaN,0.2157,0.0000,0.0000
193,183.0000,4.8066,6.3500,0.0000,NaN,NaN,9.4097,NaN,0.0000,0.0000,0.0000
194,182.0000,5.2040,5.9500,0.0000,NaN,NaN,8.4114,NaN,NaN,NaN,NaN
195,179.0000,4.1500,5.4500,0.0000,NaN,NaN,12.1598,NaN,0.0000,0.0000,0.0000
196,177.0000,2.1838,6.7500,0.0000,NaN,NaN,6.1611,NaN,0.0000,0.0000,0.0000
197,173.0000,-34.9971,6.8500,-64.5380,NaN,NaN,8.6127,0.5984,0.3011,0.0000,0.0108
198,162.0000,2.1024,5.1500,0.0000,NaN,NaN,2.7247,NaN,0.1111,0.0000,0.0000
