Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
75,1795.0000,3.4512,6.9500,-210.4530,NaN,NaN,30.0442,0.0674,0.4419,0.0000,0.0000
76,1785.0000,4.5308,4.2500,-519.9676,NaN,NaN,34.3525,0.0118,0.0866,0.0000,0.0000
77,1754.0000,3.5186,6.6500,-244.8530,NaN,NaN,28.0545,0.0496,0.3636,0.0000,0.0000
78,1751.0000,4.3723,6.3500,-565.2230,NaN,NaN,34.4127,0.0118,0.0973,0.0000,0.0000
79,1706.0000,4.4549,7.2500,-658.3530,NaN,NaN,21.7759,0.0140,0.0667,0.0000,0.0000
80,1699.0000,4.2957,6.8500,-727.2659,NaN,NaN,64.6539,0.0192,0.1684,0.0000,0.0000
81,1647.0000,4.4393,6.4500,-664.0114,NaN,NaN,66.4774,0.0468,0.1284,0.0000,0.0000
82,1597.0000,4.0367,7.4000,-519.0303,NaN,NaN,55.0904,0.0178,0.2353,0.0000,0.0000
83,1563.0000,4.1408,6.6500,-505.6406,NaN,NaN,81.4676,0.0142,0.1505,0.0000,0.0000
84,1557.0000,4.1107,7.3000,-580.7375,NaN,NaN,82.7022,0.0140,0.1798,0.0000,0.0000
85,1517.0000,4.3116,7.3500,-643.4678,NaN,NaN,48.6130,0.0248,0.1042,0.0000,0.0000
86,1511.0000,4.1077,6.4500,-610.0540,NaN,NaN,40.9037,0.0409,0.1667,0.0000,0.0000
87,1502.0000,3.5479,5.8500,-335.8667,NaN,NaN,28.4993,0.0356,0.5349,0.0000,0.0000
88,1491.0000,3.8362,5.9500,-517.1147,NaN,NaN,21.2043,0.0390,0.1967,0.0000,0.0000
89,1466.0000,3.9883,6.9000,-616.8225,NaN,NaN,39.6992,0.0564,0.1538,0.0000,0.0000
90,1446.0000,3.9642,4.9000,-504.7128,NaN,NaN,38.8458,0.0164,0.1493,0.0000,0.0000
91,1372.0000,3.3987,6.4500,-453.8764,NaN,NaN,37.6116,0.0365,0.5641,0.0000,0.0000
92,1305.0000,3.9132,7.2000,-694.8662,NaN,NaN,53.7860,0.0520,0.1231,0.0000,0.0000
93,1251.0000,3.4693,7.6500,-460.8080,NaN,NaN,33.2660,0.0118,0.4250,0.0000,0.0000
94,1248.0000,3.3160,7.5500,-489.9968,NaN,NaN,41.2496,0.0472,0.4324,0.0000,0.0000
95,1245.0000,3.7214,6.2000,-456.4091,NaN,NaN,31.0496,0.0166,0.2373,0.0000,0.0000
96,1204.0000,3.7422,5.0000,-651.2354,NaN,NaN,41.8964,0.0336,0.1404,0.0000,0.0000
97,1203.0000,3.6733,6.5000,-720.8338,NaN,NaN,54.0024,0.0174,0.1538,0.0000,0.0000
98,1202.0000,3.6191,5.2000,-603.8883,NaN,NaN,15.9541,0.0842,0.1786,0.0000,0.0000
99,1199.0000,3.5154,7.2000,-470.0313,NaN,NaN,13.3806,0.0360,0.2222,0.0000,0.0000
100,1196.0000,3.4884,7.7000,-503.7577,NaN,NaN,38.6787,0.0326,0.3409,0.0000,0.0000
101,1193.0000,3.2937,6.4000,-374.3848,NaN,NaN,36.0088,0.0238,0.3077,0.0000,0.0000
102,1191.0000,3.2533,7.2500,-396.5852,NaN,NaN,71.4204,0.0218,0.4737,0.0000,0.0000
103,1180.0000,3.6739,7.1500,-617.8412,NaN,NaN,55.3374,0.0477,0.5400,0.0000,0.0000
104,1167.0000,3.4045,5.7000,-508.2362,NaN,NaN,28.9339,0.0407,0.2667,0.0000,0.0000
105,1160.0000,3.3012,6.0500,-573.1854,NaN,NaN,33.7142,0.0202,0.4706,0.0000,0.0000
106,1159.0000,4.2903,9.1000,-778.2792,NaN,NaN,39.5560,0.0201,0.0515,0.0000,0.0000
107,1154.0000,3.3144,6.0500,-613.0652,NaN,NaN,43.2741,0.0237,0.4412,0.0000,0.0000
108,1144.0000,3.5076,7.1000,-417.4310,NaN,NaN,37.9014,0.0240,0.4390,0.0000,0.0000
109,1125.0000,3.4063,5.5500,-637.3026,NaN,NaN,34.2941,0.0339,0.2750,0.0000,0.0000
110,1125.0000,3.9155,6.6500,-552.8341,NaN,NaN,31.3421,0.0361,0.1304,0.0000,0.0000
111,1124.0000,3.5429,4.8500,-485.5925,NaN,NaN,40.2785,0.0326,0.2979,0.0000,0.0000
112,1119.0000,3.8438,8.3500,-616.8680,NaN,NaN,15.4750,0.0475,0.1667,0.0000,0.0000
113,1102.0000,3.4161,4.9500,-519.0189,NaN,NaN,30.3829,0.0190,0.2927,0.0000,0.0000
114,1090.0000,3.6426,6.9500,-733.4656,NaN,NaN,24.5303,0.0547,0.1489,0.0000,0.0000
115,1086.0000,3.5821,6.9000,-496.4617,NaN,NaN,45.6493,0.0169,0.3125,0.0000,0.0000
116,1060.0000,3.4256,7.7000,-358.8723,NaN,NaN,55.2572,0.0154,0.3721,0.0000,0.0000
117,1050.0000,3.5705,6.6500,-567.0483,NaN,NaN,25.6706,0.0281,0.2609,0.0000,0.0000
118,1049.0000,3.7126,7.3500,-447.3779,NaN,NaN,55.2549,0.0088,0.2542,0.0000,0.0000
119,1047.0000,3.3579,6.9500,-576.7339,NaN,NaN,45.0059,0.0220,0.2821,0.0000,0.0000
120,1018.0000,3.2991,6.5000,-481.7044,NaN,NaN,35.7452,0.0263,0.2895,0.0000,0.0000
121,1016.0000,2.9030,6.4500,-316.5862,NaN,NaN,57.8943,0.0194,0.4643,0.0000,0.0000
122,1014.0000,3.2001,5.4500,-693.6345,NaN,NaN,46.6725,0.0310,0.1818,0.0000,0.0000
123,973.0000,3.6955,7.3000,-503.4274,NaN,NaN,48.2705,0.0244,0.1698,0.0000,0.0000
124,934.0000,3.4544,6.3500,-665.9606,NaN,NaN,16.7980,0.0661,0.1395,0.0000,0.0000
125,930.0000,3.4028,6.6500,-571.8109,NaN,NaN,33.8195,0.0236,0.1667,0.0000,0.0000
126,928.0000,3.3707,6.2000,-599.2556,NaN,NaN,33.7613,0.0210,0.3000,0.0000,0.0000
127,923.0000,3.2699,8.4500,-505.4528,NaN,NaN,24.6986,0.0268,0.3939,0.0000,0.0000
128,915.0000,3.3921,6.5500,-585.6324,NaN,NaN,10.4576,0.0751,0.0769,0.0000,0.0000
129,904.0000,3.8067,7.4000,-752.3675,NaN,NaN,45.7056,0.0296,0.0656,0.0000,0.0000
130,902.0000,3.2909,7.4000,-469.1875,NaN,NaN,24.8414,0.0184,0.3636,0.0000,0.0000
131,891.0000,3.7197,7.3500,-745.4987,NaN,NaN,74.6339,0.0333,0.1607,0.0000,0.0000
132,889.0000,3.8310,7.8500,-706.8494,NaN,NaN,18.0032,0.0324,0.1270,0.0000,0.0000
133,883.0000,3.3331,6.8500,-402.1320,NaN,NaN,33.1064,0.0234,0.1842,0.0000,0.0000
134,872.0000,3.9443,6.9000,-807.8389,NaN,NaN,11.1402,0.0325,0.1061,0.0000,0.0000
135,867.0000,3.5954,8.0000,-756.8277,NaN,NaN,60.7229,0.0230,0.2449,0.0000,0.0000
136,866.0000,3.6035,7.0500,-569.5048,NaN,NaN,41.4386,0.0275,0.3673,0.0000,0.0000
137,853.0000,3.9252,6.7000,-905.8527,NaN,NaN,24.3747,0.0342,0.0000,NaN,0.0000
138,850.0000,3.5621,7.9500,-846.9566,NaN,NaN,39.6281,0.0416,0.1020,0.0000,0.0000
139,842.0000,3.3269,7.4500,-578.9629,NaN,NaN,36.8753,0.0270,0.2162,0.0000,0.0000
140,829.0000,3.0787,5.5000,-502.0237,NaN,NaN,35.1908,0.0203,0.3125,0.0000,0.0000
141,828.0000,3.1241,6.9500,-413.0039,NaN,NaN,45.8462,0.0130,0.4286,0.0000,0.0000
142,821.0000,3.1569,5.8000,-706.7854,NaN,NaN,23.6448,0.0174,0.1290,0.0000,0.0000
143,811.0000,3.1406,8.0000,-529.9774,NaN,NaN,14.2806,0.0471,0.1724,0.0000,0.0000
144,810.0000,2.6650,6.3000,-562.4858,NaN,NaN,41.6466,0.0132,0.3077,0.0000,0.0000
145,801.0000,3.4944,5.7000,-643.5357,NaN,NaN,27.8123,0.0266,0.1136,0.0000,0.0000
146,787.0000,3.0000,7.0500,-434.9413,NaN,NaN,42.5478,0.0137,0.2222,0.0000,0.0000
147,750.0000,3.0871,6.6000,-717.7870,NaN,NaN,12.5172,0.0540,0.3448,0.0000,0.0000
148,749.0000,3.1034,6.7000,-577.7685,NaN,NaN,13.5373,0.0423,0.2857,0.0000,0.0000
149,742.0000,3.1019,5.4000,-738.0520,NaN,NaN,28.0328,0.0245,0.2692,0.0000,0.0000
150,709.0000,3.1939,5.9500,-651.7917,NaN,NaN,29.8735,0.0205,0.1515,0.0000,0.0000
151,689.0000,3.2386,6.7000,-546.4315,NaN,NaN,18.8419,0.0262,0.2424,0.0000,0.0000
152,679.0000,3.3525,5.2500,-764.8051,NaN,NaN,34.6830,0.0209,0.1579,0.0000,0.0000
153,668.0000,2.9511,8.0000,-558.6915,NaN,NaN,64.4832,0.0254,0.2903,0.0000,0.0000
154,643.0000,3.0308,6.4500,-717.9829,NaN,NaN,30.7374,0.0401,0.3200,0.0000,0.0000
155,608.0000,2.9192,5.8500,-675.6138,NaN,NaN,36.3342,0.0169,0.2400,0.0000,0.0000
156,605.0000,2.8076,5.7000,-460.9080,NaN,NaN,41.5985,0.0262,0.2174,0.0000,0.0000
157,601.0000,3.3916,5.9500,-729.9887,NaN,NaN,33.6596,0.0595,0.0270,NaN,0.0000
158,585.0000,3.2249,7.9500,-735.9630,NaN,NaN,29.8131,0.0176,0.1212,0.0000,0.0000
159,576.0000,2.8953,6.9000,-733.5645,NaN,NaN,65.6203,0.0615,0.2857,0.0000,0.0000
160,567.0000,2.8004,7.0000,-527.1555,NaN,NaN,56.6700,0.0267,0.3846,0.0000,0.0000
161,563.0000,2.5014,6.1500,-360.9771,NaN,NaN,29.0026,0.0392,0.5333,0.0000,0.0000
162,530.0000,3.3281,7.3000,-827.3532,NaN,NaN,40.4872,0.0324,0.2647,NaN,0.0000
163,526.0000,2.9260,6.6500,-674.3987,NaN,NaN,20.8278,0.0394,0.1200,0.0000,0.0000
164,522.0000,2.8682,6.4500,-728.9499,NaN,NaN,44.2632,0.0625,0.2500,0.0000,0.0000
165,521.0000,2.9747,7.5500,-705.6856,NaN,NaN,19.7829,0.0446,0.0741,0.0000,0.0000
166,518.0000,2.6996,4.6500,-598.6430,NaN,NaN,31.4197,0.0430,0.3158,0.0000,0.0000
167,506.0000,2.9219,5.9000,-652.8409,NaN,NaN,26.1315,0.0254,0.0769,0.0000,0.0000
168,500.0000,2.8140,5.1000,-767.8526,NaN,NaN,38.2146,0.0250,0.2727,0.0000,0.0000
169,499.0000,2.2467,6.3000,-248.9997,NaN,NaN,11.7982,0.0620,0.3333,0.0000,0.0000
170,492.0000,2.2215,7.5000,-481.0066,NaN,NaN,33.6387,0.0256,0.4545,0.0000,0.0000
171,478.0000,2.9761,6.3500,-705.6297,NaN,NaN,22.6401,0.0440,0.1333,0.0000,0.0000
172,443.0000,2.8737,6.6000,-699.4564,NaN,NaN,40.2893,0.0332,0.0800,0.0000,0.0000
173,439.0000,2.5339,4.6000,-685.7733,NaN,NaN,38.9729,0.0480,0.1176,0.0000,0.0000
174,424.0000,2.8657,6.7500,-788.1764,NaN,NaN,38.4465,0.0338,0.0000,NaN,0.0000
175,417.0000,2.6290,7.3500,-689.7923,NaN,NaN,44.3255,0.0364,0.1111,0.0000,0.0000
176,417.0000,2.2217,5.4000,-322.2206,NaN,NaN,36.6777,0.0556,0.3846,0.0000,0.0000
177,408.0000,2.6970,6.0000,-730.9437,NaN,NaN,47.4797,0.0296,0.2000,0.0000,0.0000
178,406.0000,2.6645,5.6000,-601.2519,NaN,NaN,35.7562,0.0539,0.1364,0.0000,0.0000
179,404.0000,2.6974,6.5000,-699.2273,NaN,NaN,24.0732,0.0256,0.1905,0.0000,0.0000
180,402.0000,2.5120,7.2000,-604.6460,NaN,NaN,18.3808,0.0398,0.4000,0.0000,0.0000
