Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
94,556.0000,4.4850,6.2000,-57.0711,NaN,NaN,6.7630,0.6269,0.0000,0.0000,0.0000
95,547.0000,4.7236,7.1500,0.0000,NaN,NaN,28.5205,NaN,0.0000,0.0000,0.0000
96,541.0000,3.8389,6.1500,0.0000,NaN,NaN,35.3779,NaN,0.0000,0.0000,0.0000
97,521.0000,5.3192,6.2000,-69.2268,NaN,NaN,10.6980,0.5939,0.0000,0.0000,0.0000
98,513.0000,5.0241,6.5500,0.0000,NaN,NaN,37.6009,NaN,0.0278,0.0000,0.0000
99,507.0000,-1.0390,7.0000,0.0000,NaN,NaN,19.3605,NaN,0.0133,0.0000,0.0000
100,504.0000,-2.8513,6.7500,-47.6245,NaN,NaN,24.6665,0.6192,0.0929,0.0000,0.0000
101,502.0000,4.7921,6.1500,0.0000,NaN,NaN,15.8773,NaN,0.0000,0.0000,0.0000
102,496.0000,5.0653,7.3500,0.0000,NaN,NaN,16.9924,NaN,0.0000,0.0000,0.0000
103,493.0000,1.7477,7.4000,0.0000,NaN,NaN,28.6108,NaN,0.0577,0.0000,0.0192
104,461.0000,5.4811,7.0500,0.0000,NaN,NaN,19.9232,NaN,0.0000,0.0000,0.0000
105,459.0000,1.2713,6.5500,0.0000,NaN,NaN,20.6976,NaN,0.0200,0.0000,0.0000
106,455.0000,0.1281,6.8000,-95.2491,NaN,NaN,22.4905,0.5776,0.0577,0.0000,0.0000
107,451.0000,2.5703,7.2000,0.0000,NaN,NaN,19.4997,NaN,0.0208,0.0000,0.0000
108,438.0000,3.9818,6.2500,0.0000,NaN,NaN,18.4288,NaN,0.0000,0.0000,0.0000
109,426.0000,4.8566,7.5000,0.0000,NaN,NaN,17.3961,NaN,0.0000,0.0000,0.0000
110,425.0000,0.8330,7.0500,0.0000,NaN,NaN,10.5339,NaN,0.0000,0.0000,0.0000
111,418.0000,3.9830,7.6000,0.0000,NaN,NaN,10.6060,NaN,0.2000,0.0000,0.0000
112,396.0000,1.4962,6.7500,-69.0875,NaN,NaN,15.7383,0.6129,0.0667,0.0000,0.0000
113,395.0000,4.0087,7.3500,0.0000,NaN,NaN,18.9742,NaN,0.0333,0.0000,0.0000
114,395.0000,5.0569,7.0500,0.0000,NaN,NaN,20.4516,NaN,0.0000,0.0000,0.0000
115,393.0000,4.3504,6.0000,0.0000,NaN,NaN,19.4741,NaN,0.0000,0.0000,0.0000
116,392.0000,3.0533,6.0500,0.0000,NaN,NaN,30.2846,NaN,0.0323,0.0000,0.0000
117,384.0000,2.3855,6.3000,0.0000,NaN,NaN,22.7837,NaN,0.0000,0.0000,0.0000
118,368.0000,2.2415,5.8500,0.0000,NaN,NaN,23.5438,NaN,0.0000,0.0000,0.0000
119,337.0000,0.3829,6.8000,0.0000,NaN,NaN,17.6486,NaN,0.0149,0.0000,0.0000
120,333.0000,5.5956,7.7000,0.0000,NaN,NaN,25.0144,NaN,0.0000,0.0000,0.0000
121,315.0000,4.2919,6.2500,-32.3058,NaN,NaN,12.1883,0.6413,0.0000,0.0000,0.0000
122,308.0000,4.1958,5.6500,0.0000,NaN,NaN,24.1753,NaN,0.0000,0.0000,0.0000
123,307.0000,4.2877,6.9500,0.0000,NaN,NaN,20.9675,NaN,0.1667,0.0000,0.0000
124,299.0000,0.6317,7.3000,0.0000,NaN,NaN,14.9126,0.6543,0.1000,0.0000,0.0000
125,294.0000,3.3758,6.8500,0.0000,NaN,NaN,11.6365,NaN,0.0244,0.0000,0.0000
126,291.0000,-1.3117,6.3000,0.0000,NaN,NaN,15.2992,NaN,0.0000,0.0000,0.0000
127,290.0000,3.8284,7.7500,0.0000,NaN,NaN,11.5174,NaN,0.0000,0.0000,0.0000
128,284.0000,4.8855,5.9000,0.0000,NaN,NaN,14.2150,NaN,0.0000,0.0000,0.0000
129,277.0000,-16.3624,6.5500,0.0000,NaN,NaN,13.0248,NaN,0.0573,0.0000,0.0064
130,276.0000,3.5801,7.0500,0.0000,NaN,NaN,9.5698,NaN,0.0667,0.0000,0.0000
131,267.0000,3.1575,6.9000,0.0000,NaN,NaN,14.4281,NaN,0.1429,0.0000,0.0000
132,266.0000,-1.6958,7.4000,0.0000,NaN,NaN,20.4852,NaN,0.0175,0.0000,0.0000
133,264.0000,3.2282,6.3500,0.0000,NaN,NaN,12.3312,NaN,0.0000,0.0000,0.0000
134,263.0000,1.2406,7.4000,0.0000,NaN,NaN,11.4197,NaN,0.1818,0.0000,0.0909
135,260.0000,-6.2248,5.9500,0.0000,NaN,NaN,16.7742,NaN,0.1429,0.0000,0.0000
136,258.0000,-0.5549,6.0000,-34.2427,NaN,NaN,16.3307,0.6168,0.1250,0.0000,0.0000
137,253.0000,-26.7969,6.3000,-267.7264,NaN,NaN,5.0239,0.2125,0.0471,0.0000,0.0052
