Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
79,1534.0000,-0.1046,5.6500,0.0000,NaN,NaN,20.7681,NaN,0.2364,0.0000,0.0073
80,1488.0000,-17.7201,6.4500,0.0000,NaN,NaN,32.9045,NaN,0.2080,0.0000,0.0085
81,1482.0000,5.7212,5.2500,0.0000,NaN,NaN,27.8030,NaN,0.1333,0.0000,0.0000
82,1452.0000,5.6654,6.8500,0.0000,NaN,NaN,11.9096,NaN,0.0870,0.0000,0.0652
83,1445.0000,-2.9200,8.4000,-185.3433,NaN,NaN,56.4743,0.5301,0.3271,0.0000,0.0467
84,1372.0000,5.1612,7.6500,0.0000,NaN,NaN,21.0496,NaN,0.0292,0.0000,0.0000
85,1321.0000,4.7923,7.5000,0.0000,NaN,NaN,33.7108,NaN,0.0781,0.0000,0.0000
86,1310.0000,5.2078,7.6500,0.0000,NaN,NaN,28.2933,NaN,0.0381,0.0000,0.0000
87,1216.0000,6.3004,7.2500,0.0000,NaN,NaN,19.4361,NaN,0.0000,0.0000,0.0000
88,1196.0000,5.8988,6.5000,-46.1512,NaN,NaN,12.8524,0.6126,0.0833,0.0000,0.0000
89,1185.0000,5.9630,7.1000,0.0000,NaN,NaN,30.8411,NaN,0.0385,0.0000,0.0000
90,1180.0000,2.8251,5.5000,0.0000,NaN,NaN,23.3797,NaN,0.0833,0.0000,0.0128
91,1178.0000,5.2238,7.4500,0.0000,NaN,NaN,25.3551,NaN,0.0777,0.0000,0.0000
92,1178.0000,1.6412,5.9000,0.0000,NaN,NaN,26.2610,0.6420,0.1271,0.0000,0.0169
93,1173.0000,-0.2659,6.2000,-47.9210,NaN,NaN,19.0243,0.5982,0.2823,0.0000,0.0242
94,1168.0000,-7.6931,5.9500,0.0000,NaN,NaN,34.6461,NaN,0.2005,0.0000,0.0000
95,1165.0000,2.6458,5.9500,0.0000,NaN,NaN,22.4131,NaN,0.0240,0.0000,0.0000
96,1138.0000,4.4482,8.0500,0.0000,NaN,NaN,35.5352,NaN,0.0460,0.0000,0.0000
97,1129.0000,6.5080,6.7500,0.0000,NaN,NaN,22.9653,NaN,0.0000,0.0000,0.0000
98,1124.0000,5.4957,6.8000,0.0000,NaN,NaN,23.2640,NaN,0.0260,0.0000,0.0000
99,1090.0000,4.3894,6.9500,0.0000,NaN,NaN,27.7529,NaN,0.1045,0.0000,0.0000
100,1084.0000,4.3938,6.6000,-41.9577,NaN,NaN,15.7388,0.6422,0.0132,0.0000,0.0000
101,1054.0000,6.5404,6.8500,0.0000,NaN,NaN,32.8868,NaN,0.0000,0.0000,0.0000
102,1038.0000,6.6487,5.5000,0.0000,NaN,NaN,3.0225,NaN,0.0833,0.0000,0.0000
103,1038.0000,1.7551,6.3000,-375.1614,NaN,NaN,16.4224,0.3432,0.2326,0.0000,0.0000
104,1036.0000,4.6629,6.0500,0.0000,NaN,NaN,34.5267,NaN,0.0706,0.0000,0.0118
105,997.0000,5.1591,5.2000,-80.7122,NaN,NaN,30.4939,0.6008,0.0606,0.0000,0.0000
106,984.0000,3.2348,7.1000,-150.7256,NaN,NaN,32.9563,0.5304,0.2500,0.0000,0.0000
107,964.0000,6.1878,7.0000,0.0000,NaN,NaN,8.6046,NaN,0.0000,0.0000,0.0000
108,963.0000,0.8772,5.8500,0.0000,NaN,NaN,18.1705,NaN,0.0732,0.0000,0.0407
109,956.0000,3.7798,7.0500,0.0000,NaN,NaN,28.5605,NaN,0.2203,0.0000,0.0000
110,922.0000,6.1872,7.5000,0.0000,NaN,NaN,23.0663,NaN,0.0909,0.0000,0.0000
111,902.0000,4.8755,6.5000,0.0000,NaN,NaN,27.1473,NaN,0.1200,0.0000,0.0000
112,897.0000,4.2350,6.6000,-100.7628,NaN,NaN,23.6115,0.4511,0.1286,0.0000,0.0000
113,887.0000,-3.8167,7.8500,0.0000,NaN,NaN,15.5129,0.6414,0.1122,0.0000,0.0000
114,883.0000,4.1839,7.4000,0.0000,NaN,NaN,18.4171,NaN,0.1132,0.0000,0.0000
115,873.0000,5.5058,7.4500,0.0000,NaN,NaN,14.1085,NaN,0.0256,0.0000,0.0000
